date,source_district,dest_district,count,source_lat,source_lon,source_state,dest_lat,dest_lon,dest_state,distance,person_km,is_anomaly,anomaly_score
2025-01-02,Haridwar,Bhubaneswar,1,29.95303,78.17022,Uttarakhand,20.304825,85.82995,Odisha,1320.2590508168153,1320.2590508168153,False,0.18028542485516497
2025-01-02,Imphal,Amritsar,1,24.8259875,93.9347375,Manipur,31.62834,74.86014,Punjab,2012.3305232654805,2012.3305232654805,False,0.15076598039944028
2025-01-02,Jaipur,Ahmedabad,1,26.921,75.7888875,Rajasthan,23.000914285714284,72.55552857142857,Gujarat,544.2186841327501,544.2186841327501,False,0.15534423921450263
2025-01-02,Ludhiana,Srinagar,1,30.911816666666667,75.84991666666667,Punjab,34.08204444444445,74.79922222222223,Jammu and Kashmir,366.0188906985865,366.0188906985865,False,0.1288345378180938
2025-01-02,Mumbai,Jaipur,1,19.058477777777775,72.88543333333334,Maharashtra,26.921,75.7888875,Rajasthan,923.2919488731923,923.2919488731923,False,0.09794450881214134
2025-01-02,Mumbai,Kanpur,1,19.058477777777775,72.88543333333334,Maharashtra,26.4537,80.33809,Uttar Pradesh,1121.972066362732,1121.972066362732,False,0.09794450881214134
2025-01-02,Port Blair,Bhubaneswar,1,11.624955555555555,92.74127777777778,Andaman and Nicobar Islands,20.304825,85.82995,Odisha,1214.947155459058,1214.947155459058,False,0.18406460788402623
2025-01-02,Raipur,Hyderabad,1,21.2675625,81.6143625,Chhattisgarh,17.391866666666665,78.48093333333334,Telangana,541.9980683325172,541.9980683325172,False,0.15397690695520105
2025-01-02,Siliguri,Gurugram,1,26.72174,88.38825999999999,West Bengal,28.45979,77.03814,Haryana,1134.6586507966515,1134.6586507966515,False,0.18512990343972374
2025-01-03,Ahmedabad,Dehradun,1,23.000914285714284,72.55552857142857,Gujarat,30.30269,78.0337,Uttarakhand,977.169575449457,977.169575449457,False,0.17266451283353046
2025-01-03,Aizawl,Port Blair,1,23.718475,92.727325,Mizoram,11.624955555555555,92.74127777777778,Andaman and Nicobar Islands,1344.7388160850096,1344.7388160850096,False,0.18399665019530365
2025-01-03,Coimbatore,Bengaluru,1,11.02152,76.93631,Tamil Nadu,12.9653875,77.58175,Karnataka,227.26189948218394,227.26189948218394,False,0.08989860812206374
2025-01-03,Faridabad,Indore,1,28.40157142857143,77.32734285714285,Haryana,22.7373625,75.876075,Madhya Pradesh,646.4120170744292,646.4120170744292,False,0.1681730923952418
2025-01-03,Haridwar,Indore,1,29.95303,78.17022,Uttarakhand,22.7373625,75.876075,Madhya Pradesh,834.2038290399327,834.2038290399327,False,0.06699736951496271
2025-01-03,Haridwar,Varanasi,1,29.95303,78.17022,Uttarakhand,25.31274,82.98568,Uttar Pradesh,700.7246672354006,700.7246672354006,False,0.06699736951496271
2025-01-03,Indore,Warangal,1,22.7373625,75.876075,Madhya Pradesh,17.964771428571428,79.57938571428572,Telangana,656.1732706882111,656.1732706882111,False,0.16528370011559362
2025-01-03,Jodhpur,Gaya,1,26.234050000000003,73.03607,Rajasthan,24.8072,84.9910625,Bihar,1209.6243238943475,1209.6243238943475,False,0.1840739108671216
2025-01-03,Kanpur,Amritsar,1,26.4537,80.33809,Uttar Pradesh,31.62834,74.86014,Punjab,783.7419214246587,783.7419214246587,False,0.16800329394047925
2025-01-03,Kochi,Kavaratti,1,9.9226625,76.2578625,Kerala,10.5578,72.6597875,Lakshadweep,399.9945858597829,399.9945858597829,False,0.0685892001958619
2025-01-03,Kochi,Visakhapatnam,1,9.9226625,76.2578625,Kerala,17.696616666666667,83.21606666666666,Andhra Pradesh,1144.8562200730862,1144.8562200730862,False,0.0685892001958619
2025-01-03,Leh,Visakhapatnam,1,34.152385714285714,77.5697,Ladakh,17.696616666666667,83.21606666666666,Andhra Pradesh,1913.9490596448795,1913.9490596448795,False,0.143671856263674
2025-01-03,Ludhiana,Lucknow,1,30.911816666666667,75.84991666666667,Punjab,26.856444444444445,80.95731111111111,Uttar Pradesh,671.1052960275598,671.1052960275598,False,0.16467329236030082
2025-01-03,Raipur,Jamshedpur,1,21.2675625,81.6143625,Chhattisgarh,22.81618,86.18148,Jharkhand,501.1935711174857,501.1935711174857,False,0.14976640502981942
2025-01-03,Vijayawada,Jammu,1,16.495687500000003,80.6768,Andhra Pradesh,32.724399999999996,74.85834444444444,Jammu and Kashmir,1896.9877093319824,1896.9877093319824,False,0.15589859421180013
2025-01-03,Warangal,Bengaluru,1,17.964771428571428,79.57938571428572,Telangana,12.9653875,77.58175,Karnataka,595.6741360083985,595.6741360083985,False,0.15333293108921797
2025-01-04,Agartala,Guwahati,1,23.832328571428572,91.28612857142856,Tripura,26.1022,91.73096,Assam,256.3495496890534,256.3495496890534,False,0.1039995854405299
2025-01-04,Aizawl,Bhopal,1,23.718475,92.727325,Mizoram,23.24857777777778,77.40278888888889,Madhya Pradesh,1562.998074885184,1562.998074885184,False,0.09049314519011031
2025-01-04,Aizawl,Kohima,1,23.718475,92.727325,Mizoram,25.66302222222222,94.11113333333331,Nagaland,257.47789926792666,257.47789926792666,False,0.09049314519011031
2025-01-04,Amritsar,Guwahati,1,31.62834,74.86014,Punjab,26.1022,91.73096,Assam,1751.58441168021,1751.58441168021,False,0.1725784972317091
2025-01-04,Coimbatore,Jamshedpur,1,11.02152,76.93631,Tamil Nadu,22.81618,86.18148,Jharkhand,1637.9293425478388,1637.9293425478388,False,0.16564841023684962
2025-01-04,Cuttack,Mysuru,1,20.4635,85.88823333333333,Odisha,12.30952,76.64572000000001,Karnataka,1338.6487813653712,1338.6487813653712,False,0.1855220472247434
2025-01-04,Faridabad,Jaipur,1,28.40157142857143,77.32734285714285,Haryana,26.921,75.7888875,Rajasthan,223.73724845111732,223.73724845111732,False,0.09361260807605531
2025-01-04,Faridabad,Kohima,1,28.40157142857143,77.32734285714285,Haryana,25.66302222222222,94.11113333333331,Nagaland,1688.5493977572648,1688.5493977572648,False,0.09361260807605531
2025-01-04,Guwahati,Kohima,1,26.1022,91.73096,Assam,25.66302222222222,94.11113333333331,Nagaland,243.06681697152393,243.06681697152393,False,0.09323604829367105
2025-01-04,Hyderabad,Pune,1,17.391866666666665,78.48093333333334,Telangana,18.537133333333333,73.85325555555556,Maharashtra,505.7595781974485,505.7595781974485,False,0.15188643196107082
2025-01-04,Jammu,Imphal,1,32.724399999999996,74.85834444444444,Jammu and Kashmir,24.8259875,93.9347375,Manipur,2051.898741507821,2051.898741507821,False,0.1463278823858114
2025-01-04,Kanpur,Mumbai,1,26.4537,80.33809,Uttar Pradesh,19.058477777777775,72.88543333333334,Maharashtra,1121.972066362732,1121.972066362732,False,0.18763179158871285
2025-01-04,Kohima,Haridwar,1,25.66302222222222,94.11113333333331,Nagaland,29.95303,78.17022,Uttarakhand,1637.106855915325,1637.106855915325,False,0.1665525153780621
2025-01-04,Kolkata,Varanasi,1,22.59022,88.3665,West Bengal,25.31274,82.98568,Uttar Pradesh,624.9066015258652,624.9066015258652,False,0.16416479662064332
2025-01-04,Meerut,Jammu,1,28.97258888888889,77.70844444444444,Uttar Pradesh,32.724399999999996,74.85834444444444,Jammu and Kashmir,498.0065710140732,498.0065710140732,False,0.14843155847883494
2025-01-04,Mysuru,Pune,1,12.30952,76.64572000000001,Karnataka,18.537133333333333,73.85325555555556,Maharashtra,754.3297420481479,754.3297420481479,False,0.16647245799390503
2025-01-04,Port Blair,Kohima,1,11.624955555555555,92.74127777777778,Andaman and Nicobar Islands,25.66302222222222,94.11113333333331,Nagaland,1567.5752042996014,1567.5752042996014,False,0.16369999473341867
2025-01-04,Pune,Jaipur,1,18.537133333333333,73.85325555555556,Maharashtra,26.921,75.7888875,Rajasthan,953.089306491494,953.089306491494,False,0.1743688719033375
2025-01-04,Thiruvananthapuram,Meerut,1,8.50848,76.93433999999999,Kerala,28.97258888888889,77.70844444444444,Uttar Pradesh,2276.9436353320884,2276.9436353320884,False,0.10376094401104385
2025-01-04,Warangal,Ranchi,1,17.964771428571428,79.57938571428572,Telangana,23.333228571428577,85.30442857142857,Jharkhand,843.0863331192799,843.0863331192799,False,0.09218486301315787
2025-01-04,Warangal,Shimla,1,17.964771428571428,79.57938571428572,Telangana,31.08736,77.16824,Himachal Pradesh,1479.2679262501274,1479.2679262501274,False,0.09218486301315787
2025-01-05,Agartala,Aizawl,1,23.832328571428572,91.28612857142856,Tripura,23.718475,92.727325,Mizoram,147.19821081310243,147.19821081310243,False,0.06492121733745781
2025-01-05,Bhubaneswar,Guwahati,1,20.304825,85.82995,Odisha,26.1022,91.73096,Assam,882.4626573841405,882.4626573841405,False,0.19270762213078402
2025-01-05,Faridabad,Itanagar,1,28.40157142857143,77.32734285714285,Haryana,27.101285714285716,93.5843,Arunachal Pradesh,1605.0551807284023,1605.0551807284023,False,0.1652654481979859
2025-01-05,Guwahati,Port Blair,1,26.1022,91.73096,Assam,11.624955555555555,92.74127777777778,Andaman and Nicobar Islands,1613.2773108780148,1613.2773108780148,False,0.16249577594021541
2025-01-05,Hyderabad,Port Blair,1,17.391866666666665,78.48093333333334,Telangana,11.624955555555555,92.74127777777778,Andaman and Nicobar Islands,1662.7120830724384,1662.7120830724384,False,0.166583972824986
2025-01-05,Leh,Meerut,1,34.152385714285714,77.5697,Ladakh,28.97258888888889,77.70844444444444,Uttar Pradesh,576.1169018568538,576.1169018568538,False,0.15181066623988304
2025-01-05,Lucknow,Guwahati,1,26.856444444444445,80.95731111111111,Uttar Pradesh,26.1022,91.73096,Assam,1075.2492746748221,1075.2492746748221,False,0.18789013177569447
2025-01-05,Ranchi,Srinagar,1,23.333228571428577,85.30442857142857,Jharkhand,34.08204444444445,74.79922222222223,Jammu and Kashmir,1572.1578857888326,1572.1578857888326,False,0.16459954564126777
2025-01-05,Shillong,Ranchi,1,25.569316666666666,91.90656666666666,Meghalaya,23.333228571428577,85.30442857142857,Jharkhand,712.9155848128614,712.9155848128614,False,0.1674206523426256
2025-01-05,Surat,Faridabad,1,21.195299999999996,72.82104000000001,Gujarat,28.40157142857143,77.32734285714285,Haryana,921.1546867794798,921.1546867794798,False,0.1888834897539038
2025-01-05,Visakhapatnam,Warangal,1,17.696616666666667,83.21606666666666,Andhra Pradesh,17.964771428571428,79.57938571428572,Telangana,386.10280653723476,386.10280653723476,False,0.13411375011486792
2025-01-06,Chennai,Leh,1,13.087316666666666,80.25286666666666,Tamil Nadu,34.152385714285714,77.5697,Ladakh,2357.943046123164,2357.943046123164,False,0.0768773950592253
2025-01-06,Faridabad,Indore,1,28.40157142857143,77.32734285714285,Haryana,22.7373625,75.876075,Madhya Pradesh,646.4120170744292,646.4120170744292,False,0.1681730923952418
2025-01-06,Gaya,Kolkata,1,24.8072,84.9910625,Bihar,22.59022,88.3665,West Bengal,422.9161365785352,422.9161365785352,False,0.14258988896552555
2025-01-06,Haridwar,Faridabad,1,29.95303,78.17022,Uttarakhand,28.40157142857143,77.32734285714285,Haryana,190.9365739981672,190.9365739981672,False,0.07330722152394231
2025-01-06,Haridwar,Guwahati,1,29.95303,78.17022,Uttarakhand,26.1022,91.73096,Assam,1397.1236368687546,1397.1236368687546,False,0.07330722152394231
2025-01-06,Hyderabad,Raipur,1,17.391866666666665,78.48093333333334,Telangana,21.2675625,81.6143625,Chhattisgarh,541.9980683325172,541.9980683325172,False,0.15397690695520105
2025-01-06,Imphal,Nagpur,1,24.8259875,93.9347375,Manipur,21.1417375,79.0796375,Maharashtra,1573.8774103690228,1573.8774103690228,False,0.16580744634139455
2025-01-06,Leh,Jamshedpur,1,34.152385714285714,77.5697,Ladakh,22.81618,86.18148,Jharkhand,1514.1572668804072,1514.1572668804072,False,0.17004519628475312
2025-01-06,Patna,Srinagar,1,25.59874285714286,85.13837142857143,Bihar,34.08204444444445,74.79922222222223,Jammu and Kashmir,1371.1319928781058,1371.1319928781058,False,0.1827596648688236
2025-01-06,Raipur,Port Blair,1,21.2675625,81.6143625,Chhattisgarh,11.624955555555555,92.74127777777778,Andaman and Nicobar Islands,1597.8671937967113,1597.8671937967113,False,0.16582696291548205
2025-01-06,Siliguri,Haridwar,1,26.72174,88.38825999999999,West Bengal,29.95303,78.17022,Uttarakhand,1062.114228296742,1062.114228296742,False,0.0931607066499619
2025-01-06,Siliguri,Nagpur,1,26.72174,88.38825999999999,West Bengal,21.1417375,79.0796375,Maharashtra,1130.7553940735181,1130.7553940735181,False,0.0931607066499619
2025-01-06,Visakhapatnam,Jaipur,1,17.696616666666667,83.21606666666666,Andhra Pradesh,26.921,75.7888875,Rajasthan,1278.2111540467997,1278.2111540467997,False,0.06482077743370263
2025-01-06,Visakhapatnam,Shimla,1,17.696616666666667,83.21606666666666,Andhra Pradesh,31.08736,77.16824,Himachal Pradesh,1609.1465299521933,1609.1465299521933,False,0.06482077743370263
2025-01-06,Warangal,Raipur,1,17.964771428571428,79.57938571428572,Telangana,21.2675625,81.6143625,Chhattisgarh,424.6041943760939,424.6041943760939,False,0.14258988896552555
2025-01-07,Bengaluru,Gurugram,1,12.9653875,77.58175,Karnataka,28.45979,77.03814,Haryana,1723.818325912249,1723.818325912249,False,0.17519232566613108
2025-01-07,Bhopal,Shimla,1,23.24857777777778,77.40278888888889,Madhya Pradesh,31.08736,77.16824,Himachal Pradesh,871.9407360113752,871.9407360113752,False,0.18298489796289996
2025-01-07,Dehradun,Ahmedabad,1,30.30269,78.0337,Uttarakhand,23.000914285714284,72.55552857142857,Gujarat,977.169575449457,977.169575449457,False,0.17266451283353046
2025-01-07,Faridabad,Mumbai,1,28.40157142857143,77.32734285714285,Haryana,19.058477777777775,72.88543333333334,Maharashtra,1132.7119985753477,1132.7119985753477,False,0.18497852257954228
2025-01-07,Gaya,Gangtok,1,24.8072,84.9910625,Bihar,27.350925,88.616375,Sikkim,459.40845442365105,459.40845442365105,False,0.09353444588615745
2025-01-07,Gaya,Mumbai,1,24.8072,84.9910625,Bihar,19.058477777777775,72.88543333333334,Maharashtra,1401.785073712264,1401.785073712264,False,0.09353444588615745
2025-01-07,Hyderabad,Haridwar,1,17.391866666666665,78.48093333333334,Telangana,29.95303,78.17022,Uttarakhand,1397.0937477136656,1397.0937477136656,False,0.037824386270224886
2025-01-07,Hyderabad,Kohima,1,17.391866666666665,78.48093333333334,Telangana,25.66302222222222,94.11113333333331,Nagaland,1857.6620025260108,1857.6620025260108,False,0.037824386270224886
2025-01-07,Imphal,Jammu,1,24.8259875,93.9347375,Manipur,32.724399999999996,74.85834444444444,Jammu and Kashmir,2051.898741507821,2051.898741507821,False,0.1463278823858114
2025-01-07,Jaipur,Meerut,1,26.921,75.7888875,Rajasthan,28.97258888888889,77.70844444444444,Uttar Pradesh,295.94993535990216,295.94993535990216,False,0.11266931639753108
2025-01-07,Kohima,Hyderabad,1,25.66302222222222,94.11113333333331,Nagaland,17.391866666666665,78.48093333333334,Telangana,1857.6620025260108,1857.6620025260108,False,0.0971721857359018
2025-01-07,Kohima,Siliguri,1,25.66302222222222,94.11113333333331,Nagaland,26.72174,88.38825999999999,West Bengal,582.9618260522649,582.9618260522649,False,0.0971721857359018
2025-01-07,Kolkata,Mumbai,1,22.59022,88.3665,West Bengal,19.058477777777775,72.88543333333334,Maharashtra,1655.236453170713,1655.236453170713,False,0.16649621442082946
2025-01-07,Panaji,Amritsar,1,15.49745,73.84706666666666,Goa,31.62834,74.86014,Punjab,1796.6118451845496,1796.6118451845496,False,0.16263412624188733
2025-01-07,Patna,Indore,1,25.59874285714286,85.13837142857143,Bihar,22.7373625,75.876075,Madhya Pradesh,991.7411532541229,991.7411532541229,False,0.18065166747634143
2025-01-07,Shimla,Coimbatore,1,31.08736,77.16824,Himachal Pradesh,11.02152,76.93631,Tamil Nadu,2231.3474846607687,2231.3474846607687,False,0.11039645463167913
2025-01-07,Siliguri,Kavaratti,1,26.72174,88.38825999999999,West Bengal,10.5578,72.6597875,Lakshadweep,2439.3496962836384,2439.3496962836384,False,0.06453487576245254
2025-01-08,Ahmedabad,Ahmedabad,1,23.000914285714284,72.55552857142857,Gujarat,23.000914285714284,72.55552857142857,Gujarat,0.0,0.0,False,0.0
2025-01-08,Aizawl,Siliguri,1,23.718475,92.727325,Mizoram,26.72174,88.38825999999999,West Bengal,549.5052669082171,549.5052669082171,False,0.15613550056861786
2025-01-08,Bengaluru,Agartala,1,12.9653875,77.58175,Karnataka,23.832328571428572,91.28612857142856,Tripura,1881.899112668844,1881.899112668844,True,-0.012348742413640812
2025-01-08,Bengaluru,Chandigarh,1,12.9653875,77.58175,Karnataka,30.743566666666663,76.78941666666667,Chandigarh,1978.5136591908172,1978.5136591908172,True,-0.012348742413640812
2025-01-08,Bhubaneswar,Shillong,1,20.304825,85.82995,Odisha,25.569316666666666,91.90656666666666,Meghalaya,854.057551606937,854.057551606937,False,0.176176831039286
2025-01-08,Chandigarh,Lucknow,1,30.743566666666663,76.78941666666667,Chandigarh,26.856444444444445,80.95731111111111,Uttar Pradesh,592.9753560191887,592.9753560191887,False,0.15380669624659243
2025-01-08,Cuttack,Cuttack,1,20.4635,85.88823333333333,Odisha,20.4635,85.88823333333333,Odisha,0.0,0.0,False,0.06699736951496271
2025-01-08,Cuttack,Ludhiana,1,20.4635,85.88823333333333,Odisha,30.911816666666667,75.84991666666667,Punjab,1535.0429038369236,1535.0429038369236,False,0.06699736951496271
2025-01-08,Dehradun,Gangtok,1,30.30269,78.0337,Uttarakhand,27.350925,88.616375,Sikkim,1081.3747222365932,1081.3747222365932,False,0.19167029846710842
2025-01-08,Faridabad,Coimbatore,1,28.40157142857143,77.32734285714285,Haryana,11.02152,76.93631,Tamil Nadu,1933.0023690090243,1933.0023690090243,False,0.14216418966641076
2025-01-08,Haridwar,Jaipur,1,29.95303,78.17022,Uttarakhand,26.921,75.7888875,Rajasthan,409.7044928065463,409.7044928065463,False,0.14400858435537656
2025-01-08,Hyderabad,Itanagar,1,17.391866666666665,78.48093333333334,Telangana,27.101285714285716,93.5843,Arunachal Pradesh,1889.7291452173665,1889.7291452173665,False,0.153912144599321
2025-01-08,Jamshedpur,Chandigarh,1,22.81618,86.18148,Jharkhand,30.743566666666663,76.78941666666667,Chandigarh,1281.9606265132634,1281.9606265132634,False,0.1761637130162394
2025-01-08,Ludhiana,Bhopal,1,30.911816666666667,75.84991666666667,Punjab,23.24857777777778,77.40278888888889,Madhya Pradesh,865.8350309769653,865.8350309769653,False,0.18180503694332772
2025-01-08,Patna,Gurugram,1,25.59874285714286,85.13837142857143,Bihar,28.45979,77.03814,Haryana,862.8291302791463,862.8291302791463,False,0.18212929559748642
2025-01-08,Pune,Surat,1,18.537133333333333,73.85325555555556,Maharashtra,21.195299999999996,72.82104000000001,Gujarat,314.6647322376105,314.6647322376105,False,0.10977776521428806
2025-01-08,Shimla,Lucknow,1,31.08736,77.16824,Himachal Pradesh,26.856444444444445,80.95731111111111,Uttar Pradesh,597.5489374172272,597.5489374172272,False,0.1541162674954027
2025-01-08,Siliguri,Surat,1,26.72174,88.38825999999999,West Bengal,21.195299999999996,72.82104000000001,Gujarat,1695.3569108154322,1695.3569108154322,False,0.17153429319951974
2025-01-08,Warangal,Imphal,1,17.964771428571428,79.57938571428572,Telangana,24.8259875,93.9347375,Manipur,1668.999631770295,1668.999631770295,False,0.1704792761974807
2025-01-09,Agartala,Vijayawada,1,23.832328571428572,91.28612857142856,Tripura,16.495687500000003,80.6768,Andhra Pradesh,1374.439505735705,1374.439505735705,False,0.18246946961308724
2025-01-09,Bhopal,Bhubaneswar,1,23.24857777777778,77.40278888888889,Madhya Pradesh,20.304825,85.82995,Odisha,929.480684309817,929.480684309817,False,0.0924612442986068
2025-01-09,Bhopal,Jamshedpur,1,23.24857777777778,77.40278888888889,Madhya Pradesh,22.81618,86.18148,Jharkhand,899.4792618701142,899.4792618701142,False,0.0924612442986068
2025-01-09,Coimbatore,Imphal,1,11.02152,76.93631,Tamil Nadu,24.8259875,93.9347375,Manipur,2359.564598460696,2359.564598460696,False,0.07723900830464336
2025-01-09,Faridabad,Dehradun,1,28.40157142857143,77.32734285714285,Haryana,30.30269,78.0337,Uttarakhand,222.2019040276282,222.2019040276282,False,0.09306528748698295
2025-01-09,Guwahati,Imphal,1,26.1022,91.73096,Assam,24.8259875,93.9347375,Manipur,262.8349036574179,262.8349036574179,False,0.10201743109804662
2025-01-09,Imphal,Patna,1,24.8259875,93.9347375,Manipur,25.59874285714286,85.13837142857143,Bihar,888.9251952986968,888.9251952986968,False,0.19254240107568804
2025-01-09,Jaipur,Amritsar,1,26.921,75.7888875,Rajasthan,31.62834,74.86014,Punjab,531.1189844938481,531.1189844938481,False,0.15239145756805633
2025-01-09,Kohima,Siliguri,1,25.66302222222222,94.11113333333331,Nagaland,26.72174,88.38825999999999,West Bengal,582.9618260522649,582.9618260522649,False,0.15113255449809115
2025-01-09,Kolkata,Visakhapatnam,1,22.59022,88.3665,West Bengal,17.696616666666667,83.21606666666666,Andhra Pradesh,764.7965380806528,764.7965380806528,False,0.1679171226372962
2025-01-09,Lucknow,Siliguri,1,26.856444444444445,80.95731111111111,Uttar Pradesh,26.72174,88.38825999999999,West Bengal,737.6467692178311,737.6467692178311,False,0.1567139957941054
2025-01-09,Port Blair,Bhubaneswar,1,11.624955555555555,92.74127777777778,Andaman and Nicobar Islands,20.304825,85.82995,Odisha,1214.947155459058,1214.947155459058,False,0.18406460788402623
2025-01-09,Vijayawada,Surat,1,16.495687500000003,80.6768,Andhra Pradesh,21.195299999999996,72.82104000000001,Gujarat,977.6891748899187,977.6891748899187,False,0.1723674850249331
2025-01-10,Aizawl,Shimla,1,23.718475,92.727325,Mizoram,31.08736,77.16824,Himachal Pradesh,1738.2723313820493,1738.2723313820493,False,0.17315756169925828
2025-01-10,Bhubaneswar,Chennai,1,20.304825,85.82995,Odisha,13.087316666666666,80.25286666666666,Tamil Nadu,998.1515282540969,998.1515282540969,False,0.18411847099706408
2025-01-10,Dehradun,Mumbai,1,30.30269,78.0337,Uttarakhand,19.058477777777775,72.88543333333334,Maharashtra,1353.6502327375947,1353.6502327375947,False,0.0357109138916929
2025-01-10,Dehradun,Mysuru,1,30.30269,78.0337,Uttarakhand,12.30952,76.64572000000001,Karnataka,2005.847418153255,2005.847418153255,False,0.0357109138916929
2025-01-10,Gangtok,Surat,1,27.350925,88.616375,Sikkim,21.195299999999996,72.82104000000001,Gujarat,1739.3284225186094,1739.3284225186094,False,0.17295494849826104
2025-01-10,Imphal,Srinagar,1,24.8259875,93.9347375,Manipur,34.08204444444445,74.79922222222223,Jammu and Kashmir,2114.1416418198637,2114.1416418198637,False,0.13018511976581276
2025-01-10,Jaipur,Ludhiana,1,26.921,75.7888875,Rajasthan,30.911816666666667,75.84991666666667,Punjab,443.79829039900665,443.79829039900665,False,0.14249690300376044
2025-01-10,Jammu,Faridabad,1,32.724399999999996,74.85834444444444,Jammu and Kashmir,28.40157142857143,77.32734285714285,Haryana,535.6096739702094,535.6096739702094,False,0.1525711869698121
2025-01-10,Jamshedpur,Kohima,1,22.81618,86.18148,Jharkhand,25.66302222222222,94.11113333333331,Nagaland,863.8489116384657,863.8489116384657,False,0.18177837631486382
2025-01-10,Jodhpur,Aizawl,1,26.234050000000003,73.03607,Rajasthan,23.718475,92.727325,Mizoram,2002.4165467436078,2002.4165467436078,False,0.15012295213009524
2025-01-10,Kanpur,Hyderabad,1,26.4537,80.33809,Uttar Pradesh,17.391866666666665,78.48093333333334,Telangana,1025.6237917806936,1025.6237917806936,False,0.1779321802132079
2025-01-10,Lucknow,Bhubaneswar,1,26.856444444444445,80.95731111111111,Uttar Pradesh,20.304825,85.82995,Odisha,881.3954420807513,881.3954420807513,False,0.1904295633702483
2025-01-10,Mysuru,Srinagar,1,12.30952,76.64572000000001,Karnataka,34.08204444444445,74.79922222222223,Jammu and Kashmir,2428.2011471695937,2428.2011471695937,False,0.0677723985919183
2025-01-10,Patna,Thiruvananthapuram,1,25.59874285714286,85.13837142857143,Bihar,8.50848,76.93433999999999,Kerala,2089.1592086257688,2089.1592086257688,False,0.1354253572219531
2025-01-10,Port Blair,Cuttack,1,11.624955555555555,92.74127777777778,Andaman and Nicobar Islands,20.4635,85.88823333333333,Odisha,1225.089947135307,1225.089947135307,False,0.1849214604617233
